,movie_id,budget,original_language,popularity,release_date,runtime,runtime_cat,revenue,sw_lang_en,sw_web_presence,sw_has_poster,sw_tagline,keyword_cnt,release_year,release_month,high_release_month,release_day,seasonality,sw_collection,producers_cnt,countries_cnt,lang_US,lang_FR,lang_RU,lang_ES,lang_JA,keywords_cnt,actor0_movies_cnt,actor0_movies_5y_cnt,actor1_movies_cnt,actor1_movies_5y_cnt,actor2_movies_cnt,actor2_movies_5y_cnt,sw_female_actor0,sw_female_actor1,sw_female_actor2,sw_male_actor0,sw_male_actor1,sw_male_actor2,actor0_prev_revenue,actor1_prev_revenue,actor2_prev_revenue,director_movies_cnt,director_movies_5y_cnt,genre_adventure,genre_fantasy,genre_animation,genre_drama,genre_horror,genre_action,genre_comedy,genre_history,genre_western,genre_thriller,genre_crime,genre_documentary,genre_science_fiction,genre_mystery,genre_music,genre_romance,genre_family,genre_war,genre_foreign,depart_Art,depart_Camera,depart_Crew,depart_Custom_Mkup,depart_Directing,depart_Editing,depart_Lighting,depart_Production,depart_Sound,depart_Visual_Effects,depart_Writing,depart_Art_female,depart_Camera_female,depart_Crew_female,depart_Custom_Mkup_female,depart_Directing_female,depart_Editing_female,depart_Lighting_female,depart_Production_female,depart_Sound_female,depart_Visual_Effects_female,depart_Writing_female
2671,2677,0,en,3.478962,2007-01-23,83.0,Short,5300000.0,1,1,1,1,7,2007.0,1.0,0,23.0,-50746591.0,1,1.0,1,1,0,0,1,0,7,2,2,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,7900000.0,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,2678,0,it,11.063822,1960-02-05,174.0,Large,19516000.0,0,0,1,1,16,1960.0,2.0,0,5.0,-15309317.0,0,4.0,2,1,1,0,0,0,16,0,0,1,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,,,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2673,2679,0,en,2.7832049999999997,1998-03-26,117.0,Medium,1081957.0,1,0,1,0,1,1998.0,3.0,0,26.0,-7149862.0,0,1.0,2,1,1,0,0,0,1,3,3,1,0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,20079850.0,39673161.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2674,2680,25000000,en,13.121626000000001,2011-09-09,140.0,Large,23057115.0,1,1,1,1,10,2011.0,9.0,1,9.0,-37667937.0,0,4.0,1,1,0,0,0,0,10,5,2,6,0,21,3,0.0,1.0,0.0,1.0,0.0,1.0,25739015.0,46264384.0,169852759.0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,7.0,5.0,4.0,4.0,0.0,12.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2675,2681,463455,en,0.44552600000000003,1926-05-14,84.0,Short,966878.0,1,0,1,0,5,1926.0,5.0,0,14.0,21757736.0,0,1.0,1,1,0,0,0,0,5,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2676,2682,5000000,en,3.595599,1994-01-14,95.0,Medium,1702394.0,1,0,1,1,14,1994.0,1.0,0,14.0,-50746591.0,0,2.0,2,1,0,0,0,0,14,12,1,3,0,1,1,0.0,1.0,0.0,1.0,0.0,1.0,23800000.0,16656125.0,,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2677,2683,3000000,en,3.044499,1961-12-15,115.0,Medium,4000000.0,1,1,1,1,22,1961.0,12.0,1,15.0,32322910.0,0,1.0,1,1,0,1,0,0,22,1,0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,,,4905000.0,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2678,2684,11500000,en,8.365761000000001,1989-04-21,103.0,Medium,57469467.0,1,0,1,1,19,1989.0,4.0,0,21.0,-28405871.0,0,1.0,1,1,0,0,0,0,19,0,0,4,3,4,1,0.0,0.0,1.0,1.0,1.0,0.0,,320145693.0,78868508.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2679,2685,0,en,10.480229,1981-03-27,122.0,Large,4300000.0,1,0,1,1,10,1981.0,3.0,0,27.0,-7149862.0,0,1.0,1,1,0,0,0,0,10,5,1,1,0,1,1,0.0,1.0,0.0,1.0,0.0,1.0,245066411.0,,61801971.0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,2686,8000000,en,6.8234449999999995,1992-08-28,100.0,Medium,17092453.0,1,0,1,1,6,1992.0,8.0,1,28.0,-33273015.0,0,2.0,1,1,0,0,0,0,6,1,1,7,3,4,1,0.0,0.0,0.0,1.0,1.0,1.0,,356830601.0,9190819.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,2688,2000000,fr,8.066663,1985-04-10,104.0,Medium,390659.0,0,0,1,1,9,1985.0,4.0,0,10.0,-28405871.0,0,1.0,1,0,1,0,0,0,9,0,0,1,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2682,2689,4500000,id,8.434884,2014-03-27,150.0,Large,2627209.0,0,1,1,1,7,2014.0,3.0,0,27.0,-7149862.0,1,2.0,1,1,0,0,0,1,7,2,2,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2054941.0,,21833.0,2,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2683,2690,85000000,en,11.218378,1998-10-02,113.0,Medium,71485043.0,1,0,1,1,8,1998.0,10.0,1,2.0,-28659422.0,0,1.0,2,1,0,0,0,0,8,20,8,7,4,10,2,0.0,0.0,1.0,1.0,1.0,0.0,262797249.0,243240178.0,65595485.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
2684,2691,32000000,en,7.000421,2010-08-26,107.0,Medium,69055695.0,1,1,1,1,1,2010.0,8.0,1,26.0,-33273015.0,0,1.0,1,1,0,0,0,0,1,1,1,8,3,15,3,0.0,0.0,0.0,1.0,1.0,1.0,,850000000.0,98410061.0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,2692,22000000,en,9.418339999999999,2000-10-27,95.0,Medium,13555988.0,1,0,1,1,5,2000.0,10.0,1,27.0,-28659422.0,0,1.0,3,1,0,0,0,0,5,8,2,1,1,4,1,0.0,0.0,0.0,1.0,1.0,1.0,100000000.0,,8033397.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,2693,25000000,en,10.175138,1993-02-26,113.0,Medium,40903593.0,1,0,1,1,26,1993.0,2.0,0,26.0,-15309317.0,0,4.0,1,1,0,0,1,0,26,9,3,15,3,6,2,0.0,0.0,1.0,1.0,1.0,0.0,352927224.0,245066411.0,57041866.0,4,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2687,2694,500000,en,5.3291949999999995,2008-09-26,122.0,Large,33456317.0,1,1,1,1,11,2008.0,9.0,1,26.0,-37667937.0,0,5.0,1,1,0,0,0,0,11,1,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2688,2695,0,en,6.769866,1979-05-31,97.0,Medium,76657000.0,1,0,1,1,17,1979.0,5.0,0,31.0,21757736.0,0,2.0,1,1,0,0,0,0,17,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689,2696,10,en,5.192042,2013-09-28,99.0,Medium,10000000.0,1,0,1,1,6,2013.0,9.0,1,28.0,-37667937.0,0,2.0,1,1,0,0,0,0,6,8,2,5,5,12,1,1.0,1.0,1.0,0.0,0.0,0.0,88545092.0,78378744.0,41382841.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690,2697,5000000,en,8.679349,1985-03-29,104.0,Medium,27400000.0,1,0,1,1,4,1985.0,3.0,0,29.0,-7149862.0,0,1.0,1,1,0,0,0,0,4,0,0,2,1,0,0,1.0,1.0,0.0,0.0,0.0,1.0,,15014674.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
2691,2698,2000000,en,2.921405,1980-09-08,104.0,Medium,11000000.0,1,0,1,1,5,1980.0,9.0,1,8.0,-37667937.0,0,1.0,1,1,0,0,0,0,5,0,0,4,1,3,1,0.0,0.0,0.0,1.0,1.0,1.0,,4905000.0,61801971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2692,2699,5000000,es,3.138159,2016-09-23,123.0,Large,2387127.0,0,0,1,1,10,2016.0,9.0,1,23.0,-37667937.0,0,4.0,1,1,1,0,1,0,10,1,1,2,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0,12118661.0,180274123.0,25147786.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2693,2700,0,en,2.876656,1989-05-11,84.0,Short,192816.0,1,0,1,1,4,1989.0,5.0,0,11.0,21757736.0,0,1.0,1,1,0,0,0,0,4,1,0,1,1,3,2,0.0,1.0,1.0,1.0,0.0,0.0,,,190458706.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694,2701,35000000,en,8.437586999999999,2009-03-04,105.0,Medium,27409889.0,1,1,1,1,8,2009.0,3.0,0,4.0,-7149862.0,0,1.0,2,1,0,0,0,0,8,5,5,19,10,10,9,1.0,0.0,0.0,0.0,1.0,1.0,900689.0,786636033.0,94000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2695,2702,10000000,en,1.701134,1981-12-11,112.0,Medium,6892098.0,1,0,1,1,1,1981.0,12.0,1,11.0,32322910.0,0,,1,1,0,0,0,0,1,1,1,3,0,2,1,0.0,0.0,1.0,1.0,1.0,0.0,50000000.0,41833347.0,,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696,2703,30000000,en,5.364459,2006-03-17,108.0,Medium,34742066.0,1,0,1,1,4,2006.0,3.0,0,17.0,-7149862.0,0,2.0,1,1,0,0,0,0,4,21,9,2,1,0,0,0.0,0.0,1.0,1.0,1.0,0.0,250288523.0,80049764.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
2697,2704,10000000,en,6.396767,1999-07-23,98.0,Medium,10571408.0,1,0,1,1,10,1999.0,7.0,0,23.0,40981593.0,0,3.0,1,1,0,0,0,0,10,7,6,7,2,2,2,1.0,1.0,1.0,0.0,0.0,0.0,262797249.0,110879513.0,121214377.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2698,2705,8000000,en,0.863547,1989-06-02,93.0,Short,16093651.0,1,0,1,1,1,1989.0,6.0,0,2.0,74205073.0,0,2.0,1,1,0,0,0,0,1,1,0,3,3,1,1,0.0,0.0,1.0,1.0,1.0,0.0,270000000.0,7936012.0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699,2706,38000000,en,6.100498,2007-12-17,93.0,Short,5410749.0,1,0,1,1,0,2007.0,12.0,1,17.0,32322910.0,0,6.0,4,1,0,1,0,0,0,0,0,0,0,6,3,0.0,,0.0,1.0,,1.0,,,850000000.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,2707,100000000,en,5.502098,2007-11-03,116.0,Medium,97838349.0,1,0,1,1,11,2007.0,11.0,0,3.0,31944703.0,0,4.0,1,1,0,0,0,0,11,21,12,20,9,10,6,0.0,0.0,0.0,1.0,1.0,1.0,285176741.0,294456605.0,202026112.0,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0,6.0,0.0,3.0,3.0,1.0,0.0,10.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
2701,2708,12000000,en,2.828884,2001-10-05,86.0,Short,17292381.0,1,0,1,1,0,2001.0,10.0,1,5.0,-28659422.0,0,2.0,1,1,0,0,0,0,0,5,5,0,0,1,1,0.0,,1.0,1.0,,0.0,448000000.0,,151493655.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2702,2709,0,en,7.1601490000000005,1995-11-10,124.0,Large,6834525.0,1,0,1,1,1,1995.0,11.0,0,10.0,31944703.0,0,3.0,2,1,0,0,0,0,1,2,2,1,1,5,3,0.0,0.0,0.0,1.0,1.0,1.0,24332324.0,,442965.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2703,2710,60000000,en,9.488116999999999,2002-04-16,92.0,Short,165333180.0,1,1,1,1,2,2002.0,4.0,0,16.0,-28405871.0,0,4.0,3,1,0,0,0,0,2,2,2,5,0,4,3,0.0,1.0,0.0,1.0,0.0,1.0,500000.0,14000000.0,106371651.0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,7.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2704,2711,0,en,1.6971180000000001,2011-05-16,77.0,Short,3100000.0,1,0,1,1,5,2011.0,5.0,0,16.0,21757736.0,1,1.0,1,1,0,0,0,0,5,0,0,16,5,6,4,0.0,0.0,1.0,1.0,1.0,0.0,,121214377.0,836297228.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2705,2712,17000000,ta,1.542355,2013-01-25,147.0,Large,51000000.0,0,0,1,0,6,2013.0,1.0,0,25.0,-50746591.0,0,3.0,1,0,0,0,0,0,6,1,0,2,2,1,1,0.0,1.0,0.0,1.0,0.0,1.0,4900000.0,46221189.0,,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2706,2713,16000000,en,9.356587,1999-04-16,100.0,Medium,18564088.0,1,0,1,1,7,1999.0,4.0,0,16.0,-28405871.0,0,2.0,1,1,0,0,0,0,7,2,2,5,2,3,3,0.0,0.0,0.0,1.0,1.0,0.0,89456761.0,6263883.0,22921898.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2707,2714,50000000,en,8.997507,1982-06-18,127.0,Large,57059003.0,1,0,1,1,12,1982.0,6.0,0,18.0,74205073.0,0,2.0,1,1,0,0,0,0,12,0,0,4,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,,37600000.0,,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2708,2715,3000000,en,3.891243,1981-05-29,94.0,Medium,216166.0,1,0,1,1,4,1981.0,5.0,0,29.0,21757736.0,0,1.0,1,1,0,0,0,0,4,1,1,1,1,3,0,0.0,1.0,0.0,1.0,0.0,0.0,,,4000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,3.0,4.0,6.0,2.0,2.0,1.0,8.0,6.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2709,2716,43000000,en,8.889064,2002-04-12,84.0,Short,68696770.0,1,1,1,1,4,2002.0,4.0,0,12.0,-28405871.0,0,1.0,1,1,0,0,0,0,4,13,10,4,2,7,5,1.0,1.0,0.0,0.0,0.0,1.0,351583407.0,25196249.0,73648228.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0,4.0,8.0,8.0,2.0,4.0,1.0,11.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0
2710,2717,0,en,1.1608319999999999,1994-02-01,98.0,Medium,49601.0,1,0,1,1,0,1994.0,2.0,0,1.0,-15309317.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2711,2718,12000000,en,5.409557,1987-04-10,111.0,Medium,110996879.0,1,0,1,1,5,1987.0,4.0,0,10.0,-28405871.0,0,1.0,1,1,0,0,0,0,5,1,1,3,3,5,3,0.0,1.0,0.0,1.0,0.0,1.0,,71624879.0,25000000.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2712,2719,0,en,10.199449000000001,2015-04-11,104.0,Medium,1473809.0,1,1,1,0,14,2015.0,4.0,0,11.0,-28405871.0,0,6.0,1,1,0,0,0,0,14,6,0,5,5,9,7,0.0,0.0,1.0,1.0,1.0,0.0,11263966.0,609123048.0,242688965.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,1.0,4.0,7.0,4.0,0.0,2.0,8.0,9.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2713,2720,100000000,en,11.51021,2016-08-17,125.0,Large,94061311.0,1,1,1,1,3,2016.0,8.0,1,17.0,-33273015.0,0,4.0,1,1,0,0,0,0,3,8,5,13,6,11,7,0.0,0.0,0.0,1.0,1.0,1.0,698491347.0,301000000.0,500188435.0,6,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,2721,8045760,en,10.357224,1989-03-17,95.0,Medium,35150960.0,1,0,1,1,1,1989.0,3.0,0,17.0,-7149862.0,0,2.0,1,1,0,0,0,0,1,6,2,5,1,0,0,0.0,0.0,1.0,1.0,1.0,0.0,59612888.0,70600000.0,,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715,2722,10500000,en,0.377787,1994-09-02,99.0,Medium,123509.0,1,0,1,0,0,1994.0,9.0,1,2.0,-37667937.0,0,1.0,1,1,0,0,0,0,0,3,2,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,,11000000.0,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2716,2723,500000,en,12.428269,2004-01-15,90.0,Short,603943.0,1,1,1,1,17,2004.0,1.0,0,15.0,-50746591.0,0,1.0,1,1,0,0,0,0,17,2,2,0,0,0,0,0.0,,0.0,1.0,,1.0,408247917.0,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
2717,2724,32000000,en,3.406836,1997-03-26,75.0,Short,3566637.0,1,0,1,1,9,1997.0,3.0,0,26.0,-7149862.0,0,3.0,1,1,0,0,0,0,9,1,1,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2718,2725,15000000,en,13.634766,2009-03-13,110.0,Medium,32721635.0,1,1,1,1,7,2009.0,3.0,0,13.0,-7149862.0,0,3.0,1,1,0,0,0,0,7,2,1,10,3,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,180949000.0,,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,0.0,14.0,9.0,1.0,1.0,0.0,15.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2719,2726,0,en,5.682405999999999,2002-09-13,96.0,Medium,102471.0,1,0,1,0,10,2002.0,9.0,1,13.0,-37667937.0,0,3.0,1,1,0,0,0,0,10,2,1,0,0,2,2,1.0,0.0,1.0,0.0,1.0,0.0,,,76578641.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,2727,45000000,en,5.037224,2005-12-25,134.0,Large,38058335.0,1,0,1,0,10,2005.0,12.0,1,25.0,32322910.0,0,2.0,1,1,0,0,0,0,10,14,1,14,5,13,8,0.0,1.0,0.0,1.0,0.0,1.0,788241776.0,238207122.0,285176741.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
